,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
361713,2017,101558,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEDC""","""11011100""","""CCAAEDDDBACEDDDBAEAEDECDCCC""","""991018011001011191119001111""",555,555,555,333,555,555,333,333,333,555,333,55.9,37.5,62.5,0,0,0,0,0,0,0,62,68.2,26.7,0,80,0,"""C""","""B""","""C""","""C""","""C""","""C""","""E""","""D""","""B"""
361725,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBECEBA""","""01101100""","""DCECBDADEABECBBBBEAEACBCCDC""","""990108110011000191119110101""",555,555,555,555,555,555,555,555,333,555,333,55.9,59.6,50,74,75,75,75,73,65,75,54.7,59.1,30,0,90,0,"""D""","""D""","""C""","""B""","""B""","""D""","""D""","""D""","""C"""
361781,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBECEAC""","""11101110""","""BCBCBEADBCBCCDCBEBEEBCBDCCC""","""990108111010010190019111111""",555,555,555,555,555,555,555,333,555,555,333,55.9,56.8,75,29.5,59,75,55,0,0,0,55.6,63.6,10,30,0,0,"""D""","""D""","""A""","""C""","""C""","""A""","""B""","""D""","""D"""
361814,2017,120385,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABEDDD""","""11010001""","""DBECDDADBDCEBEDBDEABEDBBCCB""","""990108111001101191109010110""",555,555,555,555,555,555,555,555,333,555,555,55.9,53.6,50,59,48,80,40,70,50,75,56.7,59.1,43.3,0,85,45,"""B""","""D""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
361830,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEED""","""11011101""","""ECECCDBDEABBCEEBDEAEECBACCC""","""990108010010000191119110111""",555,555,555,555,555,555,555,555,555,555,336,55.9,74.2,75,73,52,60,50,94,70,100,49.8,54.5,23.3,30,40,0,"""C""","""C""","""C""","""B""","""B""","""C""","""C""","""D""","""C"""
361912,2017,1122221,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCEBC""","""01011100""","""CBADEDBBBABECDDCBEAEECCACCB""","""991018001011011091119100110""",555,555,555,555,555,555,555,555,555,555,555,55.9,54.8,50,62,52,80,45,72,60,75,56.2,59.1,40,30,90,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""E""","""C"""
361918,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ABBBEEDE""","""00110100""","""ECAEADADBABEDEDBECEEECBECBC""","""991008111011001190019110101""",555,555,555,555,555,555,555,555,555,555,333,55.9,51.1,37.5,71.5,65,65,65,78,90,75,57.5,59.1,48.3,60,85,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
361919,2017,1137717,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEAA""","""01111110""","""ECCBBDADBCBABEDBAEAAACBBCCB""","""990008111010101191109110110""",555,555,555,555,555,555,555,333,336,555,333,55.9,59.6,75,36.5,73,65,75,0,0,0,54.7,59.1,30,0,90,0,"""C""","""C""","""A""","""B""","""B""","""B""","""D""","""D""","""E"""
362140,2017,11554,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEAC""","""01111110""","""ECADCEADDBBECDDEDEAEDECECBC""","""991008110111011091119000101""",555,555,555,555,555,555,555,555,336,333,333,56,73.4,75,71,76,60,80,66,50,70,50.2,59.1,0,0,0,0,"""C""","""C""","""C""","""D""","""D""","""C""","""A""","""D""","""D"""
362244,2017,20065,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CAABCEDD""","""10011101""","""ECECEDCDBBBBEEEADEEEACDDCCD""","""990118011110000091019101110""",555,555,555,555,555,555,555,555,555,555,333,56,71.7,62.5,85.5,78,90,75,93,65,100,50.8,54.5,30,30,60,0,"""A""","""D""","""C""","""A""","""B""","""C""","""A""","""D""","""D"""
362605,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBCEBD""","""11011101""","""EBCDECBDBBCEBDDADEAAACBDCCE""","""990018011101111091109111110""",555,555,555,333,555,555,333,333,336,336,555,56,45,75,0,0,0,0,0,0,0,59.7,68.2,11.7,0,0,35,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
362617,2017,118336,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEABCEAE""","""10011110""","""ABECEDBDBACEBEEBCEAADCBACBC""","""990118011001100191109110101""",555,555,555,555,555,555,555,555,555,555,555,56,57.5,62.5,50,49,45,50,51,55,50,55.5,59.1,35,30,60,15,"""C""","""C""","""C""","""B""","""A""","""B""","""E""","""D""","""B"""
362856,2017,5000578,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBBCEAE""","""01111110""","""EDDCEDADBBBCEE*DDCEEECBECDC""","""990118111110000090019110101""",555,555,555,555,555,555,555,555,555,555,333,56,79,75,85,95,75,100,75,75,75,48.3,54.5,13.3,0,40,0,"""D""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
363215,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDABCEDB""","""10011100""","""AAEABDADBCBEADDCDEEAECDCCCC""","""990008111011011091009100111""",555,555,555,555,555,555,555,555,555,555,555,56.1,60.6,50,76.5,62,70,60,91,55,100,54.6,54.5,55,50,80,35,"""D""","""D""","""C""","""B""","""C""","""C""","""A""","""D""","""B"""
363314,2017,100816,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABEECD""","""11010101""","""EBACCDCDBABEDDDDDEACDCBDCEA""","""991108011011011091109111100""",555,555,555,555,555,555,555,555,555,555,555,56.1,56.9,62.5,48.5,52,60,50,45,45,45,55.8,63.6,11.7,0,30,5,"""D""","""C""","""B""","""B""","""B""","""C""","""A""","""D""","""B"""
363348,2017,107360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDBEEBC""","""01010100""","""ECDCEDCDBDBEBDECCEAAECBECCC""","""990118011011110091109110111""",555,555,555,555,555,333,555,555,333,333,333,56.1,50.3,37.5,69.5,68,80,65,71,75,70,58,68.2,0,0,0,0,"""C""","""D""","""B""","""A""","""B""","""C""","""B""","""D""","""D"""
363387,2017,115374,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCEBD""","""10111101""","""DCDCEEBDBABEDDEEDAEACCBECCC""","""990118011011010090009110111""",555,555,555,555,555,555,555,555,555,555,555,56.1,77.8,75,82,71,75,70,93,65,100,48.8,54.5,16.7,0,30,20,,,,,,,,,
363388,2017,115374,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBDCEAE""","""01101110""","""EDACCDABBECEBDBBDABEEDBACEC""","""991108101001110190019010101""",555,555,555,555,555,555,555,555,555,555,555,56.1,70.5,62.5,82.5,67,75,65,98,90,100,51.3,54.5,33.3,60,30,10,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
363397,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBEECE""","""01110100""","""DCECBDADBBBEBEBBDEEAECAACEC""","""990108111111100191009100101""",555,555,555,555,555,555,555,555,555,555,555,56.1,49.8,50,49.5,30,50,25,69,65,70,58.2,59.1,53.3,60,100,0,"""D""","""D""","""A""","""A""","""B""","""A""","""A""","""D""","""D"""
363408,2017,118336,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEDBCBCD""","""10011001""","""DBCCBDADBCBEBEEBDEBEDCDCCCC""","""990108111011100191019100111""",555,555,555,555,555,555,555,555,333,555,555,56.1,51.6,50,54,42,50,40,66,30,75,57.6,63.6,23.3,0,60,10,"""D""","""C""","""C""","""B""","""A""","""C""","""A""","""E""","""B"""
363438,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABCECD""","""00011101""","""BEECCEADBABBCEDBCEACDCBCCCB""","""990108111010001191109110110""",555,555,555,555,555,555,555,555,555,555,555,56.1,54.2,50,60.5,46,70,40,75,75,75,56.7,59.1,43.3,20,90,20,"""B""","""C""","""B""","""B""","""B""","""B""","""D""","""D""","""B"""
363441,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBEEDD""","""01110101""","""DCECEEADBBEECEDDECADEABDCCC""","""990118111101001090109011111""",555,555,555,555,555,333,555,555,333,333,333,56.1,61.9,62.5,61,71,75,70,51,55,50,54.1,63.6,0,0,0,0,"""D""","""D""","""C""","""B""","""A""","""B""","""A""","""D""","""B"""
363503,2017,1113886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABBCEBD""","""10111101""","""DECCBDADBBBBDEBDDEAEECABCBC""","""990108111110000091119100101""",555,555,555,555,555,555,555,555,333,555,333,56.1,73.6,75,71.5,50,70,45,93,65,100,50.3,54.5,26.7,0,80,0,"""D""","""D""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
363524,2017,1127925,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECABCEAC""","""01011110""","""CBAECECDBBBCEDBDCECDDCBACCB""","""991008011110010091009110110""",555,555,555,555,555,555,555,555,555,555,555,56.1,69.7,62.5,80.5,87,75,90,74,70,75,51.5,50,60,30,85,65,,,,,,,,,
363525,2017,1127925,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCCBCEAD""","""01011111""","""EDCDBDDDBABEDEEADBAECCCBCCC""","""990008011011000090119100111""",555,555,555,555,555,555,555,555,555,555,555,56.1,79.6,75,86.5,80,80,80,93,65,100,48.2,45.5,63.3,30,100,60,"""D""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""D"""
363531,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEDA""","""01011100""","""CCADADADABDEBEECBEADEBBDCCC""","""991008110101100091109011111""",555,555,555,555,555,555,555,555,555,333,555,56.1,63.4,50,83.5,95,75,100,72,60,75,53.7,59.1,23.3,30,0,40,"""C""","""B""","""C""","""B""","""A""","""B""","""D""","""D""","""C"""
363833,2017,20065,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEEBCECE""","""10011100""","""CEBCCDAABDBDBDDECEAECCEBCBC""","""990108101010111091119100101""",555,555,555,555,555,555,555,555,555,555,555,56.2,48.6,50,46.5,41,45,40,52,80,45,58.7,59.1,56.7,30,80,60,"""C""","""D""","""A""","""C""","""B""","""C""","""B""","""D""","""E"""
364089,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCEBD""","""10111101""","""CACECBADBBAEDEDBEEADACCBCBC""","""990008111101001191109100101""",555,555,555,555,555,555,555,555,555,555,555,56.2,70.8,75,64.5,85,65,90,44,40,45,51.3,54.5,33.3,0,100,0,"""C""","""C""","""B""","""B""","""B""","""C""","""A""","""D""","""D"""
364200,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABEEED""","""01010101""","""BACDBDADBBCEDDBDBEEEECBACCC""","""990008111101010091019110111""",555,555,555,555,555,555,555,555,555,555,555,56.2,49.4,50,48.5,66,70,65,31,75,20,58.5,59.1,55,30,90,45,"""C""","""D""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
364377,2017,1191018,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDABCEAD""","""00011111""","""AAECEDCDBABEEEBEEEAADCBBCCC""","""990118011011000091109110111""",555,555,555,555,555,555,555,555,555,555,333,56.2,62.9,62.5,63.5,58,70,55,69,45,75,54,59.1,25,30,45,0,"""D""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
364959,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ADABEEDE""","""00010100""","""BCEDECBDBABEEDDDCEAADBBACCC""","""990018011011011091109010111""",555,555,555,555,555,555,555,555,555,555,555,56.3,46,25,77.5,80,80,80,75,75,75,59.7,59.1,63.3,30,100,60,"""B""","""C""","""C""","""A""","""A""","""B""","""B""","""D""","""D"""
364972,2017,108016,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCEAD""","""01111111""","""ABDCBEADBACEDEDBEDAEDDDBCBC""","""990108111001001190119000101""",555,555,555,555,555,555,555,555,555,555,336,56.3,87.1,87.5,86.5,78,70,80,95,75,100,46,50,23.3,70,0,0,"""C""","""D""","""B""","""A""","""B""","""C""","""D""","""D""","""C"""
365006,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEBD""","""01111101""","""CCCCBEADBBEDDDDCDEADEBBDCCC""","""990108111100011091109011111""",555,555,555,333,555,555,333,333,555,555,333,56.3,45,75,0,0,0,0,0,0,0,60.1,63.6,40,60,60,0,,,,,,,,,
365061,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCECD""","""11011101""","""CACDBDCDBABEDEDADEAECCABCCC""","""990008011011001091119100111""",555,555,555,555,555,555,555,333,333,555,555,56.3,60.8,75,39.5,79,75,80,0,0,0,54.8,54.5,56.7,0,100,70,"""C""","""C""","""C""","""B""","""B""","""B""","""C""","""D""","""C"""
365062,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABEEAD""","""00010111""","""DEECEEBEBBBADDBDDEAAECBBCCB""","""990118001110010091109110110""",555,555,555,555,555,555,555,555,555,555,555,56.3,59.8,50,74.5,61,85,55,88,40,100,55.1,54.5,58.3,30,90,55,"""D""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
365125,2017,1113582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEBEAE""","""01100110""","""ABECEDADBBEEDEDEDEAEECCCCCC""","""990118111101001091119100111""",555,555,555,555,555,555,555,555,555,555,333,56.3,51.2,50,53,55,75,50,51,75,45,58,68.2,0,0,0,0,,,,,,,,,
365126,2017,1113582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABDEBE""","""00010100""","""ABCCEDADBCBCBEDBDEAAACDDCCD""","""990118111010101191109101110""",555,555,555,555,555,555,555,555,555,555,555,56.3,47.4,25,81,87,75,90,75,75,75,59.2,68.2,8.3,0,0,25,"""C""","""C""","""B""","""C""","""D""","""D""","""D""","""B""","""D"""
365478,2017,20065,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDBEEAD""","""11010111""","""EBCCBEADBCBEDEBBDEBEABBBCCC""","""990108111011000191019010111""",555,555,555,555,555,555,555,555,555,555,555,56.4,62.8,75,44.5,42,50,40,47,55,45,54.2,59.1,26.7,30,50,0,"""B""","""B""","""B""","""C""","""B""","""B""","""E""","""D""","""C"""
365933,2017,1128077,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CC.BCEAD""","""11011111""","""DBBCEEADBBAABEDDAAAEEEAACCD""","""990118111100101090119000110""",555,555,555,555,555,555,555,555,555,555,555,56.4,78.1,87.5,64,54,70,50,74,90,70,49.1,54.5,18.3,0,55,0,"""D""","""D""","""B""","""B""","""C""","""C""","""A""","""B""","""D"""
365940,2017,1132918,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBACEDE""","""01101100""","""EEBCEDCDEABEBDDBBEAEDBCBCBC""","""990118010011111191119000101""",555,555,555,555,555,555,555,555,555,555,555,56.4,52.6,50,56.5,65,65,65,48,40,50,57.6,63.6,23.3,30,40,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
366230,2017,18387,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBBBCEBB""","""10111100""","""CECAEECDBCBEDEDBDEAABCDCCCD""","""990018011011001191109100110""",555,555,555,555,555,555,555,555,555,555,555,56.5,54.7,62.5,43,40,40,40,46,30,50,57.1,54.5,71.7,60,95,60,"""C""","""D""","""B""","""B""","""B""","""C""","""D""","""D""","""D"""
366439,2017,86326,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EABBEEBD""","""00110101""","""CCACEDADBDBEBEEEDEAEAECBCBC""","""991118111011100091119000101""",555,555,555,555,555,333,555,555,333,333,333,56.5,63.6,50,84,75,75,75,93,65,100,54.1,63.6,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""B""","""D"""
366441,2017,87195,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCEBBEAD""","""11010111""","""CBEDBDADBABDBDBBBDAAECCECEC""","""990008111010110190109100101""",555,555,555,555,555,555,555,555,555,555,555,56.5,74.4,75,73.5,73,65,75,74,70,75,50.5,50,53.3,30,75,55,"""C""","""C""","""A""","""B""","""B""","""B""","""D""","""D""","""D"""
366632,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EAABCEAD""","""00011111""","""EABCBECEBCDEBEDEDEAEACBBCCC""","""990108001001101091119110111""",555,555,555,555,555,555,555,555,555,333,555,56.5,67.7,62.5,75.5,75,55,80,76,80,75,52.7,59.1,16.7,50,0,0,"""B""","""C""","""C""","""A""","""B""","""A""","""A""","""D""","""D"""
366650,2017,118336,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCECC""","""11111100""","""DADCADBDBBAEBDEEDEAAECCCCDC""","""990108011101110091109100101""",555,555,555,555,555,555,555,555,555,555,555,56.5,71.2,75,65.5,62,50,65,69,45,75,51.6,54.5,35,60,20,25,,,,,,,,,
366651,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBDECD""","""01010101""","""DAACBEBDDAEEBDDECEABDCBBCCC""","""991108010001111091109110111""",555,555,555,555,555,555,555,555,333,555,333,56.5,59,50,72.5,74,70,75,71,75,70,55.6,63.6,10,0,30,0,"""B""","""C""","""C""","""B""","""B""","""A""","""D""","""D""","""D"""
366652,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBCEECE""","""11100100""","""EAADBDBDBBBEBECBBDAECCBDCBC""","""991008011111100190119111101""",555,555,555,555,555,555,555,333,333,555,333,56.5,45.8,50,39.5,79,75,80,0,0,0,60,68.2,13.3,0,40,0,"""D""","""D""","""B""","""B""","""B""","""C""","""B""","""D""","""E"""
366772,2017,1127925,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBDCEEA""","""01101100""","""BACDDDADBBBEDBABEEAAACDECCC""","""990008111111000191109100111""",555,555,555,555,555,555,555,555,555,555,555,56.5,48.8,50,47,45,65,40,49,65,45,59,59.1,58.3,30,90,55,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
367264,2017,80779,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCEAD""","""01111111""","""EAECCECDBBCABDDEEEAEECBBCDC""","""990108011100111091119110101""",555,555,555,555,555,555,555,333,336,336,333,56.6,64.1,87.5,29,58,50,60,0,0,0,54.1,63.6,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""D""","""E""","""B"""
367377,2017,100816,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBEEBD""","""01010101""","""EDDCBDCDBCCDBEDBBEAEECBACBC""","""990108011000101191119110101""",555,555,555,555,555,555,555,555,555,555,555,56.6,57.8,50,69.5,84,60,90,55,75,50,56.2,59.1,40,80,40,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""C"""
367471,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBEEAE""","""11110110""","""DDECEDABABBDBDAECEEAECEDCCB""","""990118100110110091009101110""",555,555,555,555,555,555,555,555,555,555,333,56.6,74,75,72.5,48,80,40,97,85,100,50.8,54.5,30,30,60,0,"""C""","""C""","""B""","""B""","""B""","""B""","""C""","""D""","""B"""
367477,2017,116066,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDBACEBC""","""10101100""","""ACACBDEDBECECDBBCAABACBACCC""","""991108011001010190109110111""",555,555,555,555,555,555,555,555,555,555,555,56.6,52.2,50,55.5,77,85,75,34,70,25,58,59.1,51.7,0,90,65,"""C""","""C""","""B""","""B""","""C""","""B""","""B""","""C""","""D"""
367481,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEBEBD""","""01100101""","""CDECEDADBBCEBEDCBDAADCEDCDC""","""990118111101101090109101101""",555,555,555,555,555,555,555,555,555,333,555,56.6,55.2,50,63,76,60,80,50,70,45,57.1,63.6,20,60,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""B""","""D""","""D"""
368031,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBEEDD""","""11110101""","""EAACEEBDBAABBEDEAEAEBCDECCC""","""991118011000101091119100111""",555,555,555,555,555,555,555,555,555,333,333,56.7,59.8,75,37,21,45,15,53,85,45,55.6,63.6,10,30,0,0,"""B""","""B""","""C""","""A""","""A""","""B""","""E""","""C""","""C"""
368138,2017,95017,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBBCEBD""","""01111101""","""ECCCEEBDBACEBDEDDDAAECBBCCC""","""990118011001110090109110111""",555,555,555,555,555,555,555,555,333,555,333,56.7,61.8,75,42,53,65,50,31,55,25,55,59.1,31.7,0,95,0,"""C""","""C""","""A""","""B""","""B""","""C""","""B""","""D""","""E"""
368305,2017,122845,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAABCEAE""","""00011110""","""EBAACCADBCBECDDEBDEEDCBDCBC""","""991008111011011090019111101""",555,555,555,555,555,555,555,555,555,555,555,56.7,49.6,50,49,23,55,15,75,75,75,59.1,63.6,33.3,0,100,0,"""C""","""C""","""B""","""B""","""B""","""C""","""D""","""E""","""E"""
368344,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDBBCEDD""","""00111101""","""BCCADDADBCBEBDBECAAEAAADCCD""","""990008111011110090119001110""",555,555,555,555,555,555,555,555,555,555,555,56.7,68.9,62.5,78.5,82,90,80,75,75,75,52.6,54.5,41.7,30,30,65,"""C""","""C""","""C""","""C""","""C""","""C""","""A""","""D""","""C"""
368386,2017,1117717,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEAD""","""01011111""","""CAEDEDADDBAEAEDBEBADDCBBCCC""","""990018110101001190109110111""",555,555,555,555,555,555,555,555,555,333,333,56.7,71.8,75,67,88,80,90,46,50,45,51.7,59.1,10,30,0,0,"""C""","""C""","""B""","""C""","""B""","""C""","""D""","""D""","""D"""
368401,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEBCEDB""","""01011100""","""CDECDCADBAAEBEDBCEADEEBDCDC""","""990108111001101191109011101""",555,555,555,555,555,555,555,555,555,555,555,56.7,61,50,77.5,86,70,90,69,65,70,55.3,63.6,8.3,0,0,25,"""A""","""B""","""A""","""B""","""B""","""C""","""D""","""C""","""D"""
368501,2017,1270538,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBD""","""11111101""","""BECDBEACBDCEBEDDCEEAECBACCC""","""990008101001101091009110111""",555,555,555,555,555,555,555,555,555,555,555,56.7,78.1,87.5,64,55,55,55,73,65,75,49.5,50,46.7,20,50,70,"""D""","""D""","""A""","""B""","""B""","""B""","""B""","""D""","""D"""
369104,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDEDEBE""","""01000100""","""CBACDEABBCCEBEBDCEAEDCCDCCC""","""991108101001100091119101111""",555,555,555,555,555,555,555,555,555,555,555,56.8,50.8,25,89.5,84,60,90,95,75,100,58.8,63.6,31.7,20,50,25,"""C""","""B""","""C""","""A""","""A""","""B""","""E""","""D""","""C"""
